Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Antimicrobial Peptides	1/82	0.5985736795333276	0.7427896178664869	0	0	1.1061340572684377	0.5676742529042399	DEFB124
Oxidative Stress Induced Senescence	1/83	0.603027771605357	0.7441438921512041	0	0	1.0925807687396245	0.552618642321419	PHC1
Regulation of TP53 Activity Through Phosphorylation	1/83	0.603027771605357	0.7441438921512041	0	0	1.0925807687396245	0.552618642321419	TAF12
Amplification of Signal From Unattached Kinetochores via a MAD2 Inhibitory Signal	1/84	0.6074326969334464	0.7441438921512041	0	0	1.0793540654765659	0.5380730012568519	CENPH
Amplification of Signal From the Kinetochores	1/84	0.6074326969334464	0.7441438921512041	0	0	1.0793540654765659	0.5380730012568519	CENPH
Chaperonin-mediated Protein Folding	1/84	0.6074326969334464	0.7441438921512041	0	0	1.0793540654765659	0.5380730012568519	RGS6
Post-translational Modification Synthesis of GPI-anchored Proteins	1/86	0.6160972010393666	0.7528330594333076	0	0	1.053834308592547	0.5104252101161006	NRN1
Metabolism of Lipids	7/676	0.6222073407377819	0.7554790913490684	0	0	0.934634185755262	0.44346700104000114	SPNS2;AGPS;SCAP;PEMT;ELOVL7;PRKACB;PIK3CG
Phospholipid Metabolism	2/190	0.6230459843668896	0.7554790913490684	0	0	0.9521836506159015	0.4505113655777599	PEMT;PIK3CG
Cellular Responses to Mechanical Stimuli	1/88	0.6245714408647831	0.7554790913490684	0	0	1.029487873864115	0.4845691934048202	PRKACB
Response of Endothelial Cells to Shear Stress	1/88	0.6245714408647831	0.7554790913490684	0	0	1.029487873864115	0.4845691934048202	PRKACB
Protein Folding	1/89	0.6287385141292883	0.756697859969671	0	0	1.0177296525464066	0.4722670903956571	RGS6
Sphingolipid Metabolism	1/89	0.6287385141292883	0.756697859969671	0	0	1.0177296525464066	0.4722670903956571	SPNS2
HATs Acetylate Histones	1/91	0.636935122808276	0.7646414130956497	0	0	0.9949970913321698	0.44883072717478095	TAF12
Assembly of the Pre-Replicative Complex	1/92	0.6409656636058428	0.7675563821679968	0	0	0.984005523272539	0.4376653768049598	MCM6
Chromatin Modifying Enzymes	2/199	0.6481483053014548	0.7722961150233754	0	0	0.9082019770237777	0.39382883874638375	PHF2;TAF12
Chromatin Organization	2/199	0.6481483053014548	0.7722961150233754	0	0	0.9082019770237777	0.39382883874638375	PHF2;TAF12
Chromosome Maintenance	1/96	0.65664754587149	0.7804818225122673	0	0	0.9423532653623587	0.3963611943642889	CENPH
RNA Polymerase II Transcription	12/1181	0.6595292631594918	0.781137057942777	0	0	0.9138865126889079	0.38038601086867285	NR4A2;PHC1;TAF12;PPP1R13L;SST;AKT2;HNF4A;MYB;JMY;NFATC2;ESRRG;RFFL
Hedgehog 'Off' State	1/97	0.6604603517052707	0.781137057942777	0	0	0.9324825479930192	0.3868107176548565	PRKACB
PI3K AKT Signaling in Cancer	1/98	0.6642310356205221	0.7836617390695323	0	0	0.9228153505694392	0.3775470562188894	AKT2
Mitotic Spindle Checkpoint	1/100	0.6716478841086044	0.787022592669832	0	0	0.9040668464752234	0.35983764252592965	CENPH
O-linked Glycosylation	1/101	0.6752949594724446	0.787022592669832	0	0	0.8949738219895288	0.35137182973493514	GALNT12
Estrogen-dependent Gene Expression	1/101	0.6752949594724446	0.787022592669832	0	0	0.8949738219895288	0.35137182973493514	MYB
KEAP1-NFE2L2 Pathway	1/101	0.6752949594724446	0.787022592669832	0	0	0.8949738219895288	0.35137182973493514	AKT2
Transcriptional Regulation by RUNX2	1/101	0.6752949594724446	0.787022592669832	0	0	0.8949738219895288	0.35137182973493514	AKT2
Synthesis of DNA	1/102	0.678901734466045	0.7873945055913693	0	0	0.88606085739464	0.34315265899745534	MCM6
Integration of Energy Metabolism	1/102	0.678901734466045	0.7873945055913693	0	0	0.88606085739464	0.34315265899745534	PRKACB
Respiratory Syncytial Virus Infection Pathway	1/104	0.685996150421562	0.7937008600288121	0	0	0.8687541300259238	0.3274188911840827	NCL
EML4 and NUDC in Mitotic Spindle Formation	1/105	0.6894846629427365	0.7958148278302911	0	0	0.8603503826016915	0.31988758617574015	CENPH
DNA Replication Pre-Initiation	1/106	0.6929346183243814	0.7978742360033142	0	0	0.8521067065569683	0.31256946690099163	MCM6
Negative Regulation of the PI3K AKT Network	1/109	0.7030573575772252	0.8075886673369086	0	0	0.8282916424277681	0.2918210615679519	AKT2
Gastrulation	1/110	0.7063572775463068	0.8094381242695716	0	0	0.8206446034871991	0.2852840568897364	MYB
Resolution of Sister Chromatid Cohesion	1/111	0.7096207141835867	0.8112370455702579	0	0	0.813136601618277	0.2789259039134776	CENPH
Glycosaminoglycan Metabolism	1/112	0.7128480688090038	0.8129862499036019	0	0	0.8057638790623084	0.2727405727494315	HAS1
Transport of Small Molecules	6/645	0.7211103532134769	0.8204557225397991	0	0	0.835731233277803	0.27325327282236245	CA2;SLCO4C1;AQP4;ZDHHC8;ATP1A1;PRKACB
HCMV Infection	1/116	0.7254045392154161	0.8216018308433588	0	0	0.7775552014568632	0.24961527640748807	CEBPD
Glycerophospholipid Biosynthesis	1/117	0.7284573505129078	0.8216018308433588	0	0	0.7708070048745261	0.2442118537574521	PEMT
Signaling by Nuclear Receptors	2/232	0.7289786599340867	0.8216018308433588	0	0	0.7763844393592677	0.24542352212525365	AKT2;MYB
Transmission Across Chemical Synapses	2/232	0.7289786599340867	0.8216018308433588	0	0	0.7763844393592677	0.24542352212525365	GRIK3;PRKACB
Epigenetic Regulation by WDR5-containing Histone Modifying Complexes	1/118	0.7314763967783505	0.8224816761897414	0	0	0.7641741620799213	0.23894986780123997	TASP1
Late Phase of HIV Life Cycle	1/122	0.7432223014706759	0.8326160841993654	0	0	0.7387391285535027	0.21922828626599544	TAF12
Cell Cycle Checkpoints	2/239	0.7439659374474497	0.8326160841993654	0	0	0.7531423495447479	0.222749402538356	CENPH;MCM6
Formation of the Cornified Envelope	1/126	0.754456965806739	0.8408993121355067	0	0	0.7149319371727749	0.20143710577941104	DSG3
Diseases of Glycosylation	1/127	0.7571883665041688	0.8408993121355067	0	0	0.7092163217817669	0.1972637139700826	GALNT12
G2 M Checkpoints	1/127	0.7571883665041688	0.8408993121355067	0	0	0.7092163217817669	0.1972637139700826	MCM6
Gene Expression (Transcription)	13/1374	0.7583893587526909	0.8408993121355067	0	0	0.8448807359031931	0.23365883014270344	PHC1;TAF12;NFATC2;ESRRG;NR4A2;PPP1R13L;SST;AKT2;HNF4A;MYB;JMY;TASP1;RFFL
DNA Replication	1/130	0.765202530202976	0.8464942539658789	0	0	0.6926011607613946	0.18535027598087508	MCM6
HIV Life Cycle	1/131	0.7678150026092324	0.847427157257655	0	0	0.687233185662505	0.18157144502766673	TAF12
Signaling by Hedgehog	1/132	0.7703985567993095	0.8483239280617684	0	0	0.6819471643819192	0.17788407098887646	PRKACB
CDC42 GTPase Cycle	1/135	0.7779788772676565	0.8547061518605674	0	0	0.6665624755802141	0.1673444456884002	DOCK6
SARS-CoV-2 Infection	2/261	0.7865396487629412	0.8621338484152147	0	0	0.6882747409063199	0.1652631251482971	AKT2;ZDHHC8
Protein Localization	1/141	0.792400635888068	0.8665751246355813	0	0	0.637771129394166	0.14840179166772371	AGPS
Metabolism of Steroids	1/143	0.796997682055711	0.8696170608307188	0	0	0.6287146965563012	0.14265757051474365	SCAP
Nervous System Development	4/501	0.8076568770071162	0.8792446456509287	0	0	0.7147994349073162	0.15269400268581737	MAG;NRTN;COL6A6;PRKACB
Cellular Senescence	1/149	0.8101899793391767	0.880002267808312	0	0	0.6030140087731711	0.12692631806055604	PHC1
Fatty Acid Metabolism	1/154	0.8205294755910932	0.8872090718016561	0	0	0.5831365705095302	0.11534758891829595	ELOVL7
Ion Channel Transport	1/154	0.8205294755910932	0.8872090718016561	0	0	0.5831365705095302	0.11534758891829595	ATP1A1
Major Pathway of rRNA Processing in the Nucleolus and Cytosol	1/158	0.8283960704994782	0.893697562543356	0	0	0.5681461966852303	0.10696141475496938	NCL
Separation of Sister Chromatids	1/161	0.8340700336849775	0.8977967328878746	0	0	0.5573952879581152	0.10113263436614649	CENPH
rRNA Processing in the Nucleus and Cytosol	1/165	0.8413460149703298	0.9035980743739641	0	0	0.5436725833226919	0.09392067336334343	NCL
mRNA Splicing - Major Pathway	1/168	0.8465939005865865	0.9072001753489372	0	0	0.5338119572373577	0.08889792350508127	TRA2B
Cellular Response to Chemical Stress	1/170	0.8499961850966355	0.9088128854046617	0	0	0.5274326961801791	0.08572016435271901	AKT2
rRNA Processing	1/173	0.8549593653727467	0.9120835991392999	0	0	0.5181419700474857	0.08119353949054324	NCL
mRNA Splicing	1/175	0.8581770447354056	0.913481787618354	0	0	0.5121261358849372	0.07832705756138966	TRA2B
Signaling by NOTCH	1/177	0.8613237034505348	0.9140133148179813	0	0	0.5062470252260828	0.07557502793743626	RFNG
Mitotic Prometaphase	1/179	0.8644009010700324	0.9140133148179813	0	0	0.5005000294134949	0.07293216955576855	CENPH
SARS-CoV-2-host Interactions	1/179	0.8644009010700324	0.9140133148179813	0	0	0.5005000294134949	0.07293216955576855	AKT2
Signaling by ROBO Receptors	1/182	0.8688897856346106	0.9167361394691157	0	0	0.4921176708802175	0.06916172078060825	PRKACB
G Alpha (Q) Signalling Events	1/186	0.8746458113987048	0.9201385020316231	0	0	0.4813640865996887	0.06447210620156782	ADRA1D
Class I MHC Mediated Antigen Processing & Presentation	2/324	0.8759564862764511	0.9201385020316231	0	0	0.5515527950310559	0.0730470247715215	MRC2;NPEPPS
Membrane Trafficking	4/569	0.8779360250413537	0.9201999037085523	0	0	0.6262097533421201	0.0815209578302177	DENND2D;AKT2;AP1S1;AP1M2
Cell Cycle, Mitotic	3/454	0.8811778414668336	0.9215811922764483	0	0	0.5892725161017844	0.07454050437152393	CENPH;AKT2;MCM6
Mitotic Anaphase	1/197	0.8892109598257631	0.9272278378285495	0	0	0.45405492039747836	0.053315479046450044	CENPH
Mitotic Metaphase and Anaphase	1/198	0.8904484455138469	0.9272278378285495	0	0	0.4517234964254392	0.052413509720660785	CENPH
Disease	13/1584	0.900416081823509	0.9337925762440185	0	0	0.7222350636003826	0.07576123712813809	GALNT12;CEBPD;TAF12;CTNND1;ZDHHC8;ATP1A1;CD79B;PSTPIP1;AKT2;NCL;AP1S1;PRKACB;AP1M2
Axon Guidance	3/477	0.9006517123689698	0.9337925762440185	0	0	0.5599089143392941	0.05858699470031977	NRTN;COL6A6;PRKACB
Vesicle-mediated Transport	4/604	0.9046096307061039	0.935870438678669	0	0	0.5884397163120567	0.05899212640872294	DENND2D;AKT2;AP1S1;AP1M2
Keratinization	1/214	0.9084775186110452	0.9378464039109713	0	0	0.4173979303394538	0.04006399755410754	DSG3
SLC-mediated Transmembrane Transport	1/225	0.9191280085924569	0.9468006798188964	0	0	0.3966436050860135	0.03344890569543437	SLCO4C1
Diseases of Metabolism	1/233	0.926090478295406	0.9495415715806019	0	0	0.3827857013901426	0.029391564797386187	GALNT12
Processing of Capped Intron-Containing Pre-mRNA	1/235	0.9277358152395025	0.9495415715806019	0	0	0.3794692799928402	0.02846333367136941	TRA2B
Interferon Signaling	1/235	0.9277358152395025	0.9495415715806019	0	0	0.3794692799928402	0.02846333367136941	EGR1
Epigenetic Regulation of Gene Expression	1/250	0.9389680629401264	0.958988703940982	0	0	0.3562942870960281	0.022437209498805934	TASP1
Antigen Processing Ubiquitination & Proteasome Degradation	1/264	0.9478775982833945	0.9660284459100978	0	0	0.3370493500288655	0.018042218271104287	NPEPPS
Cell Cycle	3/565	0.9513765121715095	0.9675357735247411	0	0	0.4697508896797153	0.023414912981031856	CENPH;AKT2;MCM6
Metabolism of RNA	3/608	0.9662142036243747	0.9805436515594821	0	0	0.43523547159910797	0.014958924108277257	NCL;TRA2B;A1CF
M Phase	1/325	0.9738322856861445	0.986185337935863	0	0	0.2726068127464288	0.00722849171225813	CENPH
Post-translational Protein Modification	8/1283	0.9759172730389557	0.9862117590414763	0	0	0.542847399829497	0.013233239359733496	GALNT12;NR4A2;NRN1;PHC1;NSMCE4A;RAB25;EIF5A2;HIC1
Diseases of Signal Transduction by Growth Factor Receptors and Second Messengers	1/401	0.9889479516571495	0.9972759344079465	0	0	0.21981675392670158	0.0024429501979372154	AKT2
Cellular Responses to Stimuli	3/762	0.9913998734114493	0.9976481919413533	0	0	0.34370621327143064	0.0029687009220163217	PHC1;AKT2;PRKACB
Cellular Responses to Stress	2/667	0.9954098848172688	0.9984392812622367	0	0	0.26163830629204593	0.0012037146749001068	PHC1;AKT2
Metabolism of Proteins	10/1799	0.996354856875468	0.9984392812622367	0	0	0.47312944182703826	0.0017277754428616583	GALNT12;NR4A2;NRN1;PHC1;NSMCE4A;RAB25;EIF5A2;ADGRF5;RGS6;HIC1
Metabolism	10/1925	0.9985532746044249	0.9985532746044249	0	0	0.43838407023785614	6.34680582466837E-4	CA2;B3GALT2;HAS1;SPNS2;AGPS;SCAP;PEMT;ELOVL7;PRKACB;PIK3CG
