Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Increased Skeletal Muscle Fiber Size MP:0009399	1/18	0.181256325460864	0.361334131250331	0	0	5.290113951339698	9.034684539978128	MAGEL2
Increased Skin Papilloma Incidence MP:0002051	1/18	0.181256325460864	0.361334131250331	0	0	5.290113951339698	9.034684539978128	EGR1
Increased Or Absent Threshold For Auditory Brainstem Response MP:0011967	4/201	0.1827569211156799	0.3628621888995506	0	0	1.8357274003672104	3.119999185499289	ZEB1;SLITRK6;AQP4;ESRRG
Decreased Bone Mineral Content MP:0010124	6/345	0.1831342801671855	0.3628621888995506	0	0	1.6038633552193358	2.7226151812145876	NPEPPS;ZMYM4;SST;SPNS2;ADGRF5;LAMC2
Increased Bone Mineral Density MP:0000062	3/134	0.1848604936530187	0.3628621888995506	0	0	2.0674906094753425	3.4902421841214175	B3GALT2;SPNS2;ANKS1A
Abnormal Neurocranium Morphology MP:0000074	2/71	0.18489337791778987	0.3628621888995506	0	0	2.612509534706331	4.40985327843453	TBX15;FOXI3
Increased Circulating Sodium Level MP:0005633	3/135	0.1876363219673486	0.3628621888995506	0	0	2.0517075517075516	3.4330189371595776	SCEL;TMEM151B;A1CF
Abnormal Angiogenesis MP:0000260	2/72	0.18887861426933059	0.3628621888995506	0	0	2.5750375939849626	4.291688267247662	MYCN;MYB
Polycystic Kidney MP:0008528	2/72	0.18887861426933059	0.3628621888995506	0	0	2.5750375939849626	4.291688267247662	MYOZ1;BMP7
Rib Fusion MP:0000154	2/72	0.18887861426933059	0.3628621888995506	0	0	2.5750375939849626	4.291688267247662	ZEB1;BMP7
Increased Susceptibility To Induced Thrombosis MP:0031121	1/19	0.19030737108626136	0.3628621888995506	0	0	4.995927865037813	8.288817717724733	PTGIR
Abnormal Abdominal Fat Pad Morphology MP:0000010	1/19	0.19030737108626136	0.3628621888995506	0	0	4.995927865037813	8.288817717724733	ZEB1
Abnormal Astrocyte Physiology MP:0008916	1/19	0.19030737108626136	0.3628621888995506	0	0	4.995927865037813	8.288817717724733	AQP4
Midline Facial Cleft MP:0000108	1/19	0.19030737108626136	0.3628621888995506	0	0	4.995927865037813	8.288817717724733	ZEB1
Abnormal Branching Involved In Lung Morphogenesis MP:0011024	1/19	0.19030737108626136	0.3628621888995506	0	0	4.995927865037813	8.288817717724733	TCF21
Myocardium Necrosis MP:0006085	1/19	0.19030737108626136	0.3628621888995506	0	0	4.995927865037813	8.288817717724733	PPP1R13L
Pregnancy-Related Premature Death MP:0008028	1/19	0.19030737108626136	0.3628621888995506	0	0	4.995927865037813	8.288817717724733	PPP1R13L
Abnormal Cortical Plate Morphology MP:0008439	1/19	0.19030737108626136	0.3628621888995506	0	0	4.995927865037813	8.288817717724733	ARHGAP11A
Renal Glomerulus Cyst MP:0011682	1/19	0.19030737108626136	0.3628621888995506	0	0	4.995927865037813	8.288817717724733	WNT9B
Abnormal Double-Negative T Cell Morphology MP:0002407	1/19	0.19030737108626136	0.3628621888995506	0	0	4.995927865037813	8.288817717724733	MYB
Decreased Interleukin-13 Secretion MP:0008673	1/19	0.19030737108626136	0.3628621888995506	0	0	4.995927865037813	8.288817717724733	NFATC2
Thin Dermal Layer MP:0001244	1/19	0.19030737108626136	0.3628621888995506	0	0	4.995927865037813	8.288817717724733	EFEMP2
Decreased Skeletal Muscle Weight MP:0010239	1/19	0.19030737108626136	0.3628621888995506	0	0	4.995927865037813	8.288817717724733	MAGEL2
Ventricular Premature Beat MP:0009732	1/19	0.19030737108626136	0.3628621888995506	0	0	4.995927865037813	8.288817717724733	PPP1R13L
Decreased Susceptibility To Ischemic Brain Injury MP:0006059	1/19	0.19030737108626136	0.3628621888995506	0	0	4.995927865037813	8.288817717724733	AQP4
Abnormal Miniature Inhibitory Postsynaptic Currents MP:0009435	1/19	0.19030737108626136	0.3628621888995506	0	0	4.995927865037813	8.288817717724733	CC2D1A
Early Reproductive Senescence MP:0008995	1/19	0.19030737108626136	0.3628621888995506	0	0	4.995927865037813	8.288817717724733	MAGEL2
Empty Decidua Capsularis MP:0009687	1/19	0.19030737108626136	0.3628621888995506	0	0	4.995927865037813	8.288817717724733	TAF12
Abnormal Olfactory Sensory Neuron Morphology MP:0006092	1/19	0.19030737108626136	0.3628621888995506	0	0	4.995927865037813	8.288817717724733	ZEB1
Abnormal Postnatal Growth MP:0001731	1/19	0.19030737108626136	0.3628621888995506	0	0	4.995927865037813	8.288817717724733	TBX15
Abnormal Postsynaptic Density Morphology MP:0020551	1/19	0.19030737108626136	0.3628621888995506	0	0	4.995927865037813	8.288817717724733	NRN1
Increased NK T Cell Number MP:0008039	1/19	0.19030737108626136	0.3628621888995506	0	0	4.995927865037813	8.288817717724733	SPNS2
Increased Activated T Cell Number MP:0001829	1/19	0.19030737108626136	0.3628621888995506	0	0	4.995927865037813	8.288817717724733	NFATC2
Increased Central Memory CD4-positive, Alpha-Beta T Cell Number MP:0010841	1/19	0.19030737108626136	0.3628621888995506	0	0	4.995927865037813	8.288817717724733	DIAPH1
Abnormal Spermatogonia Proliferation MP:0002685	1/19	0.19030737108626136	0.3628621888995506	0	0	4.995927865037813	8.288817717724733	DAZAP1
Abnormal Synaptic Plasticity MP:0004859	1/19	0.19030737108626136	0.3628621888995506	0	0	4.995927865037813	8.288817717724733	DRD1
Abnormal Vein Morphology MP:0002725	1/19	0.19030737108626136	0.3628621888995506	0	0	4.995927865037813	8.288817717724733	MYCN
Exencephaly MP:0000914	4/205	0.19162752086414594	0.36492545277606925	0	0	1.7987720969619985	2.9719344724346803	ZEB1;GREB1L;BMP7;HIC1
Abnormal Myocardium Layer Morphology MP:0005329	2/73	0.19287563167974053	0.36626361494487014	0	0	2.5386212008895477	4.177833517745626	PPP1R13L;A1CF
Abnormal Miniature Excitatory Postsynaptic Currents MP:0004753	2/74	0.1968836891266237	0.36626361494487014	0	0	2.5032163742690057	4.068082403171479	NPPC;NRN1
Abnormal Urine Homeostasis MP:0009643	2/74	0.1968836891266237	0.36626361494487014	0	0	2.5032163742690057	4.068082403171479	CEBPD;UPK2
Absent Inner Cell Mass MP:0004964	1/20	0.19925887466668082	0.36626361494487014	0	0	4.732708735188758	7.634571093107571	TAF12
Absent Seminal Vesicle MP:0003642	1/20	0.19925887466668082	0.36626361494487014	0	0	4.732708735188758	7.634571093107571	EGR1
Anovulation MP:0008869	1/20	0.19925887466668082	0.36626361494487014	0	0	4.732708735188758	7.634571093107571	EGR1
Lymph Node Hyperplasia MP:0008102	1/20	0.19925887466668082	0.36626361494487014	0	0	4.732708735188758	7.634571093107571	NFATC2
Blind Uterus MP:0009084	1/20	0.19925887466668082	0.36626361494487014	0	0	4.732708735188758	7.634571093107571	GRIK3
Conjunctivitis MP:0001852	1/20	0.19925887466668082	0.36626361494487014	0	0	4.732708735188758	7.634571093107571	DSG3
Abnormal Cerebellar Cortex Morphology MP:0004097	1/20	0.19925887466668082	0.36626361494487014	0	0	4.732708735188758	7.634571093107571	WNT1
Decreased Acute Inflammation MP:0005087	1/20	0.19925887466668082	0.36626361494487014	0	0	4.732708735188758	7.634571093107571	PTGIR
Decreased Circulating Luteinizing Hormone Level MP:0002773	1/20	0.19925887466668082	0.36626361494487014	0	0	4.732708735188758	7.634571093107571	NPEPPS
Abnormal Fetal Cardiomyocyte Proliferation MP:0003567	1/20	0.19925887466668082	0.36626361494487014	0	0	4.732708735188758	7.634571093107571	MYCN
Abnormal Fibroblast Physiology MP:0020414	1/20	0.19925887466668082	0.36626361494487014	0	0	4.732708735188758	7.634571093107571	CMTM4
Abnormal Glomerular Capillary Morphology MP:0011320	1/20	0.19925887466668082	0.36626361494487014	0	0	4.732708735188758	7.634571093107571	TCF21
Small Trigeminal Ganglion MP:0001093	1/20	0.19925887466668082	0.36626361494487014	0	0	4.732708735188758	7.634571093107571	MYCN
Decreased Skeletal Muscle Cell Glucose Uptake MP:0031618	1/20	0.19925887466668082	0.36626361494487014	0	0	4.732708735188758	7.634571093107571	AKT2
Ventricular Tachycardia MP:0008950	1/20	0.19925887466668082	0.36626361494487014	0	0	4.732708735188758	7.634571093107571	PPP1R13L
Abnormal Kidney Collecting Duct Morphology MP:0004754	1/20	0.19925887466668082	0.36626361494487014	0	0	4.732708735188758	7.634571093107571	WNT9B
Delayed Vaginal Opening MP:0002636	1/20	0.19925887466668082	0.36626361494487014	0	0	4.732708735188758	7.634571093107571	MAGEL2
Abnormal Neutrophil Morphology MP:0005065	1/20	0.19925887466668082	0.36626361494487014	0	0	4.732708735188758	7.634571093107571	EGR1
Head Shaking MP:0002730	1/20	0.19925887466668082	0.36626361494487014	0	0	4.732708735188758	7.634571093107571	ZEB1
Impaired Conditioned Place Preference Behavior MP:0009712	1/20	0.19925887466668082	0.36626361494487014	0	0	4.732708735188758	7.634571093107571	DRD1
Impaired Olfaction MP:0008544	1/20	0.19925887466668082	0.36626361494487014	0	0	4.732708735188758	7.634571093107571	MAGEL2
Increased Circulating Glycerol Level MP:0003443	1/20	0.19925887466668082	0.36626361494487014	0	0	4.732708735188758	7.634571093107571	ZMYM4
Abnormal Spike Wave Discharge MP:0008840	1/20	0.19925887466668082	0.36626361494487014	0	0	4.732708735188758	7.634571093107571	ELAVL3
Abnormal Stapes Morphology MP:0005107	1/20	0.19925887466668082	0.36626361494487014	0	0	4.732708735188758	7.634571093107571	FOXI3
Absent Allantois MP:0003087	1/20	0.19925887466668082	0.36626361494487014	0	0	4.732708735188758	7.634571093107571	HNF4A
Absent Amnion MP:0005030	1/20	0.19925887466668082	0.36626361494487014	0	0	4.732708735188758	7.634571093107571	HNF4A
Decreased Circulating Glucose Level MP:0005560	6/355	0.19989294030104487	0.36698907482814586	0	0	1.5569830853128754	2.5067012803752102	MAGEL2;AKT2;SPNS2;AP1M2;KLF16;MAPK13
Decreased IgM Level MP:0001806	2/75	0.2009020603193572	0.367960404384199	0	0	2.4687815428983417	3.9622406990620482	ZEB1;ARHGEF1
Thin Myocardium MP:0002652	2/75	0.2009020603193572	0.367960404384199	0	0	2.4687815428983417	3.9622406990620482	MYCN;TCF21
Decreased Subcutaneous Adipose Tissue Amount MP:0008844	2/76	0.2049300335505679	0.3718363419554184	0	0	2.4352773826458036	3.860125687403215	PHF2;DSG3
Dehydration MP:0001429	2/76	0.2049300335505679	0.3718363419554184	0	0	2.4352773826458036	3.860125687403215	NR4A2;DIAPH1
Increased Granulocyte Number MP:0000322	2/76	0.2049300335505679	0.3718363419554184	0	0	2.4352773826458036	3.860125687403215	DIAPH1;SPNS2
Absent Optic Nerve MP:0001333	1/21	0.20811192524315003	0.3718363419554184	0	0	4.495811518324607	7.056982015698128	HCLS1
Abnormal Channel Response MP:0003484	1/21	0.20811192524315003	0.3718363419554184	0	0	4.495811518324607	7.056982015698128	ARPP21
Decreased Peyer's Patch Number MP:0008133	1/21	0.20811192524315003	0.3718363419554184	0	0	4.495811518324607	7.056982015698128	FGL2
Abnormal Circulating Chemokine Level MP:0010209	1/21	0.20811192524315003	0.3718363419554184	0	0	4.495811518324607	7.056982015698128	MPL
Abnormal Digestive System Morphology MP:0000462	1/21	0.20811192524315003	0.3718363419554184	0	0	4.495811518324607	7.056982015698128	LAMC2
Abnormal Dopamine Level MP:0001905	1/21	0.20811192524315003	0.3718363419554184	0	0	4.495811518324607	7.056982015698128	NR4A2
Abnormal Duodenum Morphology MP:0003271	1/21	0.20811192524315003	0.3718363419554184	0	0	4.495811518324607	7.056982015698128	CA2
Abnormal First Pharyngeal Arch Morphology MP:0006337	1/21	0.20811192524315003	0.3718363419554184	0	0	4.495811518324607	7.056982015698128	KCNH2
Abnormal Innervation Pattern To Muscle MP:0001052	1/21	0.20811192524315003	0.3718363419554184	0	0	4.495811518324607	7.056982015698128	ECEL1
Disorganized Long Bone Epiphyseal Plate MP:0006397	1/21	0.20811192524315003	0.3718363419554184	0	0	4.495811518324607	7.056982015698128	NPPC
Abnormal Pregnancy MP:0009661	1/21	0.20811192524315003	0.3718363419554184	0	0	4.495811518324607	7.056982015698128	DAZAP1
Abnormal Protein Level MP:0008469	1/21	0.20811192524315003	0.3718363419554184	0	0	4.495811518324607	7.056982015698128	ESRP2
Increased CD4-positive, CD25-positive, Alpha-Beta Regulatory T Cell Number MP:0010168	1/21	0.20811192524315003	0.3718363419554184	0	0	4.495811518324607	7.056982015698128	DIAPH1
Abnormal Semilunar Valve Morphology MP:0002746	1/21	0.20811192524315003	0.3718363419554184	0	0	4.495811518324607	7.056982015698128	PHC1
Abnormal Tail Movements MP:0001391	1/21	0.20811192524315003	0.3718363419554184	0	0	4.495811518324607	7.056982015698128	MARCHF9
Increased Interleukin-5 Secretion MP:0008702	1/21	0.20811192524315003	0.3718363419554184	0	0	4.495811518324607	7.056982015698128	NFATC2
Increased Sacral Vertebrae Number MP:0010101	1/21	0.20811192524315003	0.3718363419554184	0	0	4.495811518324607	7.056982015698128	SPNS2
Increased Susceptibility To Herpesvirales Infection Induced Morbidity/Mortality MP:0031026	1/21	0.20811192524315003	0.3718363419554184	0	0	4.495811518324607	7.056982015698128	DIAPH1
Abnormal Heart Ventricle Morphology MP:0005294	2/78	0.2130120102663612	0.3790855539324399	0	0	2.3709141274238226	3.6663975596647083	GREB1L;PIK3CG
Abnormal Meckel's Cartilage Morphology MP:0005587	1/22	0.21686759999918448	0.3790855539324399	0	0	4.281475941161805	6.544100038795265	FOXI3
Arrest Of Spermiogenesis MP:0008279	1/22	0.21686759999918448	0.3790855539324399	0	0	4.281475941161805	6.544100038795265	TASP1
Bidirectional Circling MP:0001395	1/22	0.21686759999918448	0.3790855539324399	0	0	4.281475941161805	6.544100038795265	ZEB1
Muscle Degeneration MP:0000749	1/22	0.21686759999918448	0.3790855539324399	0	0	4.281475941161805	6.544100038795265	MYOZ1
Abnormal Circulating Lipid Level MP:0003949	1/22	0.21686759999918448	0.3790855539324399	0	0	4.281475941161805	6.544100038795265	ZEB1
Decreased Cardiac Stroke Volume MP:0011952	1/22	0.21686759999918448	0.3790855539324399	0	0	4.281475941161805	6.544100038795265	PPP1R13L
Abnormal Embryonic Erythropoiesis MP:0004229	1/22	0.21686759999918448	0.3790855539324399	0	0	4.281475941161805	6.544100038795265	MYB
Spontaneous Skin Ulceration MP:0001209	1/22	0.21686759999918448	0.3790855539324399	0	0	4.281475941161805	6.544100038795265	LAMC2
Decreased Myocardial Infarct Size MP:0003038	1/22	0.21686759999918448	0.3790855539324399	0	0	4.281475941161805	6.544100038795265	FCER1G
Decreased Primary Ovarian Follicle Number MP:0011125	1/22	0.21686759999918448	0.3790855539324399	0	0	4.281475941161805	6.544100038795265	SCAI
Decreased Primordial Germ Cell Number MP:0008392	1/22	0.21686759999918448	0.3790855539324399	0	0	4.281475941161805	6.544100038795265	LIN28A
Decreased Splenocyte Number MP:0009339	1/22	0.21686759999918448	0.3790855539324399	0	0	4.281475941161805	6.544100038795265	ZEB1
Decreased Urine Sodium Level MP:0006317	1/22	0.21686759999918448	0.3790855539324399	0	0	4.281475941161805	6.544100038795265	UPK2
Abnormal Oligodendrocyte Morphology MP:0000953	1/22	0.21686759999918448	0.3790855539324399	0	0	4.281475941161805	6.544100038795265	MAG
Focal Hair Loss MP:0000418	1/22	0.21686759999918448	0.3790855539324399	0	0	4.281475941161805	6.544100038795265	DSG3
Heart Inflammation MP:0001853	1/22	0.21686759999918448	0.3790855539324399	0	0	4.281475941161805	6.544100038795265	PPP1R13L
Abnormal Sacral Vertebrae Morphology MP:0003050	1/22	0.21686759999918448	0.3790855539324399	0	0	4.281475941161805	6.544100038795265	BMP7
Increased Squamous Cell Carcinoma Incidence MP:0004207	1/22	0.21686759999918448	0.3790855539324399	0	0	4.281475941161805	6.544100038795265	HIC1
Decreased Fetal Size MP:0004200	3/146	0.21882958595692142	0.3820794479179505	0	0	1.8926628926628926	2.875829341171838	MYCN;BMP7;HIC1
Abnormal Heart Morphology MP:0000266	9/602	0.22240038481124463	0.3832958276288315	0	0	1.3768003759710281	2.069710943182258	KCNH2;SCEL;DAZAP1;PHC1;PPP1R13L;MYB;TCF21;ATP1A1;RFFL
Decreased Hemoglobin Content MP:0002874	4/219	0.22367202210750511	0.3832958276288315	0	0	1.6802572983671449	2.5163104618258627	NPEPPS;ADGRF5;MPL;KLF1
Decreased Litter Size MP:0001935	5/293	0.22380996026425523	0.3832958276288315	0	0	1.569555852644088	2.349559156932873	NPEPPS;MAGEL2;LIN28A;IL11RA;AQP4
Abnormal Lung Morphology MP:0001175	3/148	0.22461504498876597	0.3832958276288315	0	0	1.8663382594417077	2.7871284400796292	MYCN;ADGRF5;LTB
Hunched Posture MP:0001505	2/81	0.2251900072986914	0.3832958276288315	0	0	2.2804796802131913	3.3997636367047503	DRD1;CC2D1A
Increased Circulating Total Protein Level MP:0005568	2/81	0.2251900072986914	0.3832958276288315	0	0	2.2804796802131913	3.3997636367047503	PSTPIP1;SLA2
Abnormal B Cell Activation MP:0008217	1/23	0.22552696446262627	0.3832958276288315	0	0	4.086625416468348	6.086274783274375	CD79B
Abnormal B Cell Number MP:0002458	1/23	0.22552696446262627	0.3832958276288315	0	0	4.086625416468348	6.086274783274375	NFATC2
Abnormal Adenohypophysis Morphology MP:0004163	1/23	0.22552696446262627	0.3832958276288315	0	0	4.086625416468348	6.086274783274375	WNT4
Abnormal Blood Vessel Physiology MP:0000249	1/23	0.22552696446262627	0.3832958276288315	0	0	4.086625416468348	6.086274783274375	PTGIR
Poikilocytosis MP:0002643	1/23	0.22552696446262627	0.3832958276288315	0	0	4.086625416468348	6.086274783274375	KLF1
Abnormal Cutaneous Collagen Fibril Morphology MP:0008438	1/23	0.22552696446262627	0.3832958276288315	0	0	4.086625416468348	6.086274783274375	EFEMP2
Decreased Granulocyte Number MP:0000334	1/23	0.22552696446262627	0.3832958276288315	0	0	4.086625416468348	6.086274783274375	CNN2
Abnormal Freezing Behavior MP:0020420	1/23	0.22552696446262627	0.3832958276288315	0	0	4.086625416468348	6.086274783274375	NSG2
Decreased Paired-Pulse Facilitation MP:0002920	1/23	0.22552696446262627	0.3832958276288315	0	0	4.086625416468348	6.086274783274375	GRIK3
Thymus Hyperplasia MP:0000708	1/23	0.22552696446262627	0.3832958276288315	0	0	4.086625416468348	6.086274783274375	NFATC2
Decreased Skin Tensile Strength MP:0003089	1/23	0.22552696446262627	0.3832958276288315	0	0	4.086625416468348	6.086274783274375	LAMC2
Decreased Urine Creatinine Level MP:0011471	1/23	0.22552696446262627	0.3832958276288315	0	0	4.086625416468348	6.086274783274375	UPK2
Enhanced Wound Healing MP:0002724	1/23	0.22552696446262627	0.3832958276288315	0	0	4.086625416468348	6.086274783274375	CNN2
Abnormal Scapula Morphology MP:0000149	1/23	0.22552696446262627	0.3832958276288315	0	0	4.086625416468348	6.086274783274375	TBX15
Abnormal Thoracic Cage Shape MP:0010099	1/23	0.22552696446262627	0.3832958276288315	0	0	4.086625416468348	6.086274783274375	DSG3
Abnormal Ureter Morphology MP:0000534	1/23	0.22552696446262627	0.3832958276288315	0	0	4.086625416468348	6.086274783274375	SPRY1
Increased Liver Iron Level MP:0008807	1/23	0.22552696446262627	0.3832958276288315	0	0	4.086625416468348	6.086274783274375	KLF1
Abnormal Zygomatic Bone Morphology MP:0005270	1/23	0.22552696446262627	0.3832958276288315	0	0	4.086625416468348	6.086274783274375	FOXI3
Thin Ventricular Wall MP:0000280	2/82	0.22926143131556073	0.38835113172017083	0	0	2.251842105263158	3.3167209091801606	PHC1;ANKS1A
Abnormal Neuronal Migration MP:0006009	2/82	0.22926143131556073	0.38835113172017083	0	0	2.251842105263158	3.3167209091801606	APC2;DRD1
Increased T Cell Number MP:0005015	2/82	0.22926143131556073	0.38835113172017083	0	0	2.251842105263158	3.3167209091801606	CCR9;NFATC2
Hemorrhage MP:0001914	5/297	0.23186329492993227	0.3892208396226834	0	0	1.5476888140062999	2.262113310438367	EFEMP2;MYCN;ZEB1;MYB;FGL2
Short Limbs MP:0000547	2/83	0.23333786322718783	0.3892208396226834	0	0	2.223911630929175	3.2363870287120466	NPPC;ZEB1
Increased Erythrocyte Cell Number MP:0003131	2/83	0.23333786322718783	0.3892208396226834	0	0	2.223911630929175	3.2363870287120466	DOCK6;ARHGEF1
Abnormal Body Weight MP:0001259	1/24	0.2340910724932251	0.3892208396226834	0	0	3.908718415661279	5.675635190772371	NPY5R
Abnormal Circadian Behavior MP:0020467	1/24	0.2340910724932251	0.3892208396226834	0	0	3.908718415661279	5.675635190772371	MAGEL2
Decreased Body Height MP:0001255	1/24	0.2340910724932251	0.3892208396226834	0	0	3.908718415661279	5.675635190772371	NPPC
Abnormal Endochondral Bone Ossification MP:0008272	1/24	0.2340910724932251	0.3892208396226834	0	0	3.908718415661279	5.675635190772371	NPPC
Decreased Fibroblast Cell Migration MP:0011708	1/24	0.2340910724932251	0.3892208396226834	0	0	3.908718415661279	5.675635190772371	MRC2
Skeletal Muscle Atrophy MP:0009417	1/24	0.2340910724932251	0.3892208396226834	0	0	3.908718415661279	5.675635190772371	MAGEL2
Abnormal Gastric Parietal Cell Morphology MP:0004139	1/24	0.2340910724932251	0.3892208396226834	0	0	3.908718415661279	5.675635190772371	SST
Thin Myocardium Compact Layer MP:0004057	1/24	0.2340910724932251	0.3892208396226834	0	0	3.908718415661279	5.675635190772371	MYCN
Abnormal Hippocampus Pyramidal Cell Layer MP:0008284	1/24	0.2340910724932251	0.3892208396226834	0	0	3.908718415661279	5.675635190772371	APC2
Decreased Primordial Ovarian Follicle Number MP:0011121	1/24	0.2340910724932251	0.3892208396226834	0	0	3.908718415661279	5.675635190772371	LIN28A
Disorganized Myocardium MP:0002190	1/24	0.2340910724932251	0.3892208396226834	0	0	3.908718415661279	5.675635190772371	PPP1R13L
Abnormal Nursing MP:0001382	1/24	0.2340910724932251	0.3892208396226834	0	0	3.908718415661279	5.675635190772371	TBX15
Abnormal Radius Morphology MP:0000552	1/24	0.2340910724932251	0.3892208396226834	0	0	3.908718415661279	5.675635190772371	TBX15
Impaired Passive Avoidance Behavior MP:0004000	1/24	0.2340910724932251	0.3892208396226834	0	0	3.908718415661279	5.675635190772371	NR4A2
Abnormal Lipid Level MP:0001547	2/84	0.23741869957919523	0.3930718411138182	0	0	2.1966623876765086	3.158646816686032	AGPS;PEMT
Decreased Embryo Size MP:0001698	8/534	0.23876910395023304	0.3930718411138182	0	0	1.3777483881633328	1.973291545351675	KCNH2;MYCN;IL11RA;HNF4A;TRA2B;GREB1L;TASP1;HIC1
Small Liver MP:0000601	3/154	0.24214313476343582	0.3930718411138182	0	0	1.7915484074424473	2.540821000555831	MYCN;MYB;KLF1
Hepatic Steatosis MP:0002628	3/154	0.24214313476343582	0.3930718411138182	0	0	1.7915484074424473	2.540821000555831	NPY5R;HNF4A;PEMT
Absent Long-Term Depression MP:0001899	1/25	0.24256096653207568	0.3930718411138182	0	0	3.7456369982547995	5.305703017800109	PRKACB
Abnormal CD8-positive, Alpha-Beta T Cell Physiology MP:0004392	1/25	0.24256096653207568	0.3930718411138182	0	0	3.7456369982547995	5.305703017800109	PIK3CG
Abnormal Schwann Cell Morphology MP:0001106	1/25	0.24256096653207568	0.3930718411138182	0	0	3.7456369982547995	5.305703017800109	MAG
Abnormal Wolffian Duct Morphology MP:0003827	1/25	0.24256096653207568	0.3930718411138182	0	0	3.7456369982547995	5.305703017800109	MYCN
Arrested T Cell Differentiation MP:0001825	1/25	0.24256096653207568	0.3930718411138182	0	0	3.7456369982547995	5.305703017800109	MYB
Abnormal Cardiovascular Development MP:0002925	1/25	0.24256096653207568	0.3930718411138182	0	0	3.7456369982547995	5.305703017800109	PHC1
Abnormal Circulating Cholesterol Level MP:0000180	1/25	0.24256096653207568	0.3930718411138182	0	0	3.7456369982547995	5.305703017800109	PEMT
Abnormal Circulating Cytokine Level MP:0010210	1/25	0.24256096653207568	0.3930718411138182	0	0	3.7456369982547995	5.305703017800109	MPL
Decreased Cerebral Infarct Size MP:0006058	1/25	0.24256096653207568	0.3930718411138182	0	0	3.7456369982547995	5.305703017800109	EGR1
Abnormal Embryonic/Fetal Subventricular Zone Morphology MP:0004274	1/25	0.24256096653207568	0.3930718411138182	0	0	3.7456369982547995	5.305703017800109	ARHGAP11A
Decreased Inner Cell Mass Proliferation MP:0012113	1/25	0.24256096653207568	0.3930718411138182	0	0	3.7456369982547995	5.305703017800109	KLF5
Decreased Interferon-Beta Secretion MP:0008565	1/25	0.24256096653207568	0.3930718411138182	0	0	3.7456369982547995	5.305703017800109	CC2D1A
Decreased Susceptibility To Induced Thrombosis MP:0031120	1/25	0.24256096653207568	0.3930718411138182	0	0	3.7456369982547995	5.305703017800109	PIK3CG
Decreased Tertiary Ovarian Follicle Number MP:0011129	1/25	0.24256096653207568	0.3930718411138182	0	0	3.7456369982547995	5.305703017800109	AQP4
Ectopic Purkinje Cell MP:0000885	1/25	0.24256096653207568	0.3930718411138182	0	0	3.7456369982547995	5.305703017800109	APC2
Abnormal Nasal Cavity Morphology MP:0002237	1/25	0.24256096653207568	0.3930718411138182	0	0	3.7456369982547995	5.305703017800109	ZEB1
Abnormal Olfactory Epithelium Morphology MP:0008789	1/25	0.24256096653207568	0.3930718411138182	0	0	3.7456369982547995	5.305703017800109	ZEB1
Abnormal Oogenesis MP:0001931	1/25	0.24256096653207568	0.3930718411138182	0	0	3.7456369982547995	5.305703017800109	WNT4
Hypotension MP:0001596	1/25	0.24256096653207568	0.3930718411138182	0	0	3.7456369982547995	5.305703017800109	ADRA1D
Absent Blastocoele MP:0002663	1/25	0.24256096653207568	0.3930718411138182	0	0	3.7456369982547995	5.305703017800109	KLF5
Abnormal Cranium Morphology MP:0000438	3/155	0.2450869369304834	0.3967458018103812	0	0	1.7796574770258982	2.5024516344047885	FOXI3;SLA2;BMP7
Decreased Tumor Necrosis Factor Secretion MP:0008561	2/86	0.24559123449489687	0.39714278742687437	0	0	2.144110275689223	3.010516879049444	FCER1G;NFATC2
Blindness MP:0002001	1/26	0.25093767764433056	0.3994677672157412	0	0	3.5956020942408378	4.971102073366924	PPP1R13L
Colitis MP:0002816	1/26	0.25093767764433056	0.3994677672157412	0	0	3.5956020942408378	4.971102073366924	LTB
Ocular Hypertelorism MP:0001300	1/26	0.25093767764433056	0.3994677672157412	0	0	3.5956020942408378	4.971102073366924	TBX15
Progressive Muscle Weakness MP:0000748	1/26	0.25093767764433056	0.3994677672157412	0	0	3.5956020942408378	4.971102073366924	DMPK
Pulmonary Fibrosis MP:0006050	1/26	0.25093767764433056	0.3994677672157412	0	0	3.5956020942408378	4.971102073366924	EGR1
Decreased Circulating Bilirubin Level MP:0005635	1/26	0.25093767764433056	0.3994677672157412	0	0	3.5956020942408378	4.971102073366924	SLAIN2
Decreased Embryo Weight MP:0009429	1/26	0.25093767764433056	0.3994677672157412	0	0	3.5956020942408378	4.971102073366924	LIN28A
Thin Diaphragm Muscle MP:0000761	1/26	0.25093767764433056	0.3994677672157412	0	0	3.5956020942408378	4.971102073366924	ECEL1
Abnormal Jaw Morphology MP:0000454	1/26	0.25093767764433056	0.3994677672157412	0	0	3.5956020942408378	4.971102073366924	ZEB1
Abnormal Middle Ear Morphology MP:0000049	1/26	0.25093767764433056	0.3994677672157412	0	0	3.5956020942408378	4.971102073366924	FOXI3
Abnormal Muscle Electrophysiology MP:0004145	1/26	0.25093767764433056	0.3994677672157412	0	0	3.5956020942408378	4.971102073366924	KCNH2
Enhanced Coordination MP:0003858	1/26	0.25093767764433056	0.3994677672157412	0	0	3.5956020942408378	4.971102073366924	ADRA1D
Abnormal Palate Morphology MP:0003755	1/26	0.25093767764433056	0.3994677672157412	0	0	3.5956020942408378	4.971102073366924	HIC1
