Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Regulation of Platelet-Derived Growth Factor Receptor Signaling Pathway (GO:0010640)	1/14	0.14403451917179008	0.4080179309424935	0	0	6.919452275473218	13.407838531235653	PTGIR
Odontogenesis of Dentin-Containing Tooth (GO:0042475)	1/14	0.14403451917179008	0.4080179309424935	0	0	6.919452275473218	13.407838531235653	FOXI3
One-Carbon Compound Transport (GO:0019755)	1/14	0.14403451917179008	0.4080179309424935	0	0	6.919452275473218	13.407838531235653	CA2
Clathrin Coat Assembly (GO:0048268)	1/14	0.14403451917179008	0.4080179309424935	0	0	6.919452275473218	13.407838531235653	NSG2
Positive Regulation of Cholesterol Metabolic Process (GO:0090205)	1/14	0.14403451917179008	0.4080179309424935	0	0	6.919452275473218	13.407838531235653	SCAP
Embryo Development Ending in Birth or Egg Hatching (GO:0009792)	1/14	0.14403451917179008	0.4080179309424935	0	0	6.919452275473218	13.407838531235653	SCEL
Positive Regulation of Interleukin-4 Production (GO:0032753)	1/14	0.14403451917179008	0.4080179309424935	0	0	6.919452275473218	13.407838531235653	FCER1G
Immunoglobulin Mediated Immune Response (GO:0016064)	1/14	0.14403451917179008	0.4080179309424935	0	0	6.919452275473218	13.407838531235653	FCER1G
Melanosome Assembly (GO:1903232)	1/14	0.14403451917179008	0.4080179309424935	0	0	6.919452275473218	13.407838531235653	AP1S1
Negative Regulation of Androgen Receptor Signaling Pathway (GO:0060766)	1/14	0.14403451917179008	0.4080179309424935	0	0	6.919452275473218	13.407838531235653	TCF21
Ras Protein Signal Transduction (GO:0007265)	2/61	0.14586304935438593	0.4080179309424935	0	0	3.0570918822479927	5.885168193747711	RAPGEF5;RGL2
Peptidyl-Serine Phosphorylation (GO:0018105)	2/61	0.14586304935438593	0.4080179309424935	0	0	3.0570918822479927	5.885168193747711	TTBK1;MAPK13
Chordate Embryonic Development (GO:0043009)	2/61	0.14586304935438593	0.4080179309424935	0	0	3.0570918822479927	5.885168193747711	FOXI3;BMP7
DNA-templated Transcription (GO:0006351)	4/185	0.14877924797809003	0.4080179309424935	0	0	1.999882449747267	3.8103592901310654	IVNS1ABP;NR4A2;CEBPD;TAF12
Cellular Response to Cytokine Stimulus (GO:0071345)	5/253	0.1489485350029274	0.4080179309424935	0	0	1.827022597895463	3.4789331832980825	EGR1;IL11RA;HCLS1;AQP4;MAPK13
Epithelial Cell Differentiation (GO:0030855)	3/122	0.15249777503674763	0.4080179309424935	0	0	2.277577697745765	4.283224627966055	UPK2;AKT2;TCF21
COPII-coated Vesicle Cargo Loading (GO:0090110)	1/15	0.15349486516823707	0.4080179309424935	0	0	6.424831712789828	12.040701069833528	SCAP
Regulation of Microglial Cell Activation (GO:1903978)	1/15	0.15349486516823707	0.4080179309424935	0	0	6.424831712789828	12.040701069833528	TTBK1
Negative Regulation of Synaptic Transmission (GO:0050805)	1/15	0.15349486516823707	0.4080179309424935	0	0	6.424831712789828	12.040701069833528	GRIK3
Neuron Maturation (GO:0042551)	1/15	0.15349486516823707	0.4080179309424935	0	0	6.424831712789828	12.040701069833528	ANKS1A
Regulation of Protein Sumoylation (GO:0033233)	1/15	0.15349486516823707	0.4080179309424935	0	0	6.424831712789828	12.040701069833528	EGR1
Branching Involved in Ureteric Bud Morphogenesis (GO:0001658)	1/15	0.15349486516823707	0.4080179309424935	0	0	6.424831712789828	12.040701069833528	TCF21
Peptide Catabolic Process (GO:0043171)	1/15	0.15349486516823707	0.4080179309424935	0	0	6.424831712789828	12.040701069833528	NPEPPS
Regulation of Ventricular Cardiac Muscle Cell Membrane Repolarization (GO:0060307)	1/15	0.15349486516823707	0.4080179309424935	0	0	6.424831712789828	12.040701069833528	KCNH2
Cellular Response to Laminar Fluid Shear Stress (GO:0071499)	1/15	0.15349486516823707	0.4080179309424935	0	0	6.424831712789828	12.040701069833528	PRKACB
Positive Regulation of DNA Damage Response, Signal Transduction by P53 Class Mediator (GO:0043517)	1/15	0.15349486516823707	0.4080179309424935	0	0	6.424831712789828	12.040701069833528	HIC1
Positive Regulation of Cation Transmembrane Transport (GO:1904064)	1/15	0.15349486516823707	0.4080179309424935	0	0	6.424831712789828	12.040701069833528	KCNH2
Positive Regulation of Cell Activation (GO:0050867)	1/15	0.15349486516823707	0.4080179309424935	0	0	6.424831712789828	12.040701069833528	TTBK1
Dendritic Cell Chemotaxis (GO:0002407)	1/15	0.15349486516823707	0.4080179309424935	0	0	6.424831712789828	12.040701069833528	PIK3CG
Digestive Tract Morphogenesis (GO:0048546)	1/15	0.15349486516823707	0.4080179309424935	0	0	6.424831712789828	12.040701069833528	TCF21
Stress-Activated Protein Kinase Signaling Cascade (GO:0031098)	1/15	0.15349486516823707	0.4080179309424935	0	0	6.424831712789828	12.040701069833528	MAPK13
Positive Regulation of Macrophage Activation (GO:0043032)	1/15	0.15349486516823707	0.4080179309424935	0	0	6.424831712789828	12.040701069833528	TTBK1
Ureteric Bud Morphogenesis (GO:0060675)	1/15	0.15349486516823707	0.4080179309424935	0	0	6.424831712789828	12.040701069833528	TCF21
Gastrulation (GO:0007369)	1/15	0.15349486516823707	0.4080179309424935	0	0	6.424831712789828	12.040701069833528	TASOR
Positive Regulation of Potassium Ion Transmembrane Transport (GO:1901381)	1/15	0.15349486516823707	0.4080179309424935	0	0	6.424831712789828	12.040701069833528	KCNH2
Positive Regulation of Transmembrane Transport (GO:0034764)	1/15	0.15349486516823707	0.4080179309424935	0	0	6.424831712789828	12.040701069833528	CA2
Long-Chain fatty-acyl-CoA Biosynthetic Process (GO:0035338)	1/15	0.15349486516823707	0.4080179309424935	0	0	6.424831712789828	12.040701069833528	ELOVL7
Membrane Repolarization During Cardiac Muscle Cell Action Potential (GO:0086013)	1/15	0.15349486516823707	0.4080179309424935	0	0	6.424831712789828	12.040701069833528	KCNH2
Regulation of DNA-templated DNA Replication (GO:0090329)	1/15	0.15349486516823707	0.4080179309424935	0	0	6.424831712789828	12.040701069833528	MCM6
Muscle Cell Development (GO:0055001)	1/15	0.15349486516823707	0.4080179309424935	0	0	6.424831712789828	12.040701069833528	EFEMP2
Negative Regulation of Axon Extension (GO:0030517)	1/15	0.15349486516823707	0.4080179309424935	0	0	6.424831712789828	12.040701069833528	MAG
Negative Regulation of Cation Transmembrane Transport (GO:1904063)	1/15	0.15349486516823707	0.4080179309424935	0	0	6.424831712789828	12.040701069833528	KCNH2
Negative Regulation of Cellular Response to Growth Factor Stimulus (GO:0090288)	2/63	0.15352959689102913	0.4080179309424935	0	0	2.956514236410699	5.5400994344379875	SPRY1;WNT1
Negative Regulation of Cell Adhesion (GO:0007162)	2/64	0.15739205476047632	0.4080179309424935	0	0	2.9086587436332767	5.378154875149763	SPOCK1;WNT1
Regulation of GTPase Activity (GO:0043087)	3/125	0.16041214431432002	0.4080179309424935	0	0	2.2211813687223523	4.0647816149322935	ARHGAP11A;RGS8;RGS6
G Protein-Coupled Dopamine Receptor Signaling Pathway (GO:0007212)	1/16	0.16285119177927235	0.4080179309424935	0	0	5.996160558464223	10.882542300936338	DRD1
Regulation of Megakaryocyte Differentiation (GO:0045652)	1/16	0.16285119177927235	0.4080179309424935	0	0	5.996160558464223	10.882542300936338	MYB
Negative Regulation of Reproductive Process (GO:2000242)	1/16	0.16285119177927235	0.4080179309424935	0	0	5.996160558464223	10.882542300936338	NPPC
Regulation of Osteoblast Proliferation (GO:0033688)	1/16	0.16285119177927235	0.4080179309424935	0	0	5.996160558464223	10.882542300936338	MN1
Axon Extension (GO:0048675)	1/16	0.16285119177927235	0.4080179309424935	0	0	5.996160558464223	10.882542300936338	DCLK1
Calcineurin-Mediated Signaling (GO:0097720)	1/16	0.16285119177927235	0.4080179309424935	0	0	5.996160558464223	10.882542300936338	NFATC2
Positive Regulation by Host of Viral Process (GO:0044794)	1/16	0.16285119177927235	0.4080179309424935	0	0	5.996160558464223	10.882542300936338	ZDHHC8
Positive Regulation of Axon Extension (GO:0045773)	1/16	0.16285119177927235	0.4080179309424935	0	0	5.996160558464223	10.882542300936338	MACF1
Positive Regulation of Collagen Biosynthetic Process (GO:0032967)	1/16	0.16285119177927235	0.4080179309424935	0	0	5.996160558464223	10.882542300936338	WNT4
Epithelial Cell Morphogenesis (GO:0003382)	1/16	0.16285119177927235	0.4080179309424935	0	0	5.996160558464223	10.882542300936338	RAB25
Extracellular Matrix Assembly (GO:0085029)	1/16	0.16285119177927235	0.4080179309424935	0	0	5.996160558464223	10.882542300936338	EFEMP2
Fluid Transport (GO:0042044)	1/16	0.16285119177927235	0.4080179309424935	0	0	5.996160558464223	10.882542300936338	AQP4
Ventricular Cardiac Muscle Cell Action Potential (GO:0086005)	1/16	0.16285119177927235	0.4080179309424935	0	0	5.996160558464223	10.882542300936338	KCNH2
Water Transport (GO:0006833)	1/16	0.16285119177927235	0.4080179309424935	0	0	5.996160558464223	10.882542300936338	AQP4
Lymphocyte Mediated Immunity (GO:0002449)	1/16	0.16285119177927235	0.4080179309424935	0	0	5.996160558464223	10.882542300936338	SLA2
Microtubule Depolymerization (GO:0007019)	1/16	0.16285119177927235	0.4080179309424935	0	0	5.996160558464223	10.882542300936338	NCKAP5
Regulation of Rac Protein Signal Transduction (GO:0035020)	1/16	0.16285119177927235	0.4080179309424935	0	0	5.996160558464223	10.882542300936338	PIK3CG
Regulation of Bicellular Tight Junction Assembly (GO:2000810)	1/16	0.16285119177927235	0.4080179309424935	0	0	5.996160558464223	10.882542300936338	DSG3
Negative Regulation of Cellular Senescence (GO:2000773)	1/16	0.16285119177927235	0.4080179309424935	0	0	5.996160558464223	10.882542300936338	WNT1
Regulation of RNA Biosynthetic Process (GO:2001141)	7/407	0.16487666264216005	0.4080179309424935	0	0	1.5886216216216216	2.8635819517422476	TAF12;MYB;NFATC2;HCLS1;ESRRG;HIC1;KLF1
Positive Regulation of Protein Polymerization (GO:0032273)	2/66	0.16517091333471914	0.4080179309424935	0	0	2.817434210526316	5.073563689631456	SLAIN2;TTBK1
Regulation of Neuron Differentiation (GO:0045664)	2/67	0.16908559477628177	0.4080179309424935	0	0	2.7739271255060727	4.9302399709973574	ZEB1;BMP7
Peptidyl-Serine Modification (GO:0018209)	2/67	0.16908559477628177	0.4080179309424935	0	0	2.7739271255060727	4.9302399709973574	TTBK1;MAPK13
Cellular Response to Hypoxia (GO:0071456)	2/67	0.16908559477628177	0.4080179309424935	0	0	2.7739271255060727	4.9302399709973574	NPEPPS;BMP7
Positive Regulation of Interleukin-6 Production (GO:0032755)	2/67	0.16908559477628177	0.4080179309424935	0	0	2.7739271255060727	4.9302399709973574	DEFB124;MAPK13
Protein Modification Process (GO:0036211)	8/485	0.1692190590639942	0.4080179309424935	0	0	1.5237444170996264	2.7070252039364355	DMPK;GMFG;AKT2;B3GALT2;PTPN21;MAP3K6;PRKACB;DCLK1
Negative Regulation of Intracellular Signal Transduction (GO:1902532)	5/266	0.17200666642595183	0.4080179309424935	0	0	1.7346896961501423	3.0534390437548686	CTNND1;SLA2;RFFL;LAX1;BMP7
Negative Regulation of Endopeptidase Activity (GO:0010951)	1/17	0.1721046367293373	0.4080179309424935	0	0	5.6210732984293195	9.891136435841561	SPOCK1
G Protein-Coupled Acetylcholine Receptor Signaling Pathway (GO:0007213)	1/17	0.1721046367293373	0.4080179309424935	0	0	5.6210732984293195	9.891136435841561	RGS8
Regulation of Fibroblast Growth Factor Receptor Signaling Pathway (GO:0040036)	1/17	0.1721046367293373	0.4080179309424935	0	0	5.6210732984293195	9.891136435841561	SPRY1
Regulation of Fibroblast Migration (GO:0010762)	1/17	0.1721046367293373	0.4080179309424935	0	0	5.6210732984293195	9.891136435841561	RFFL
Negative Regulation of Leukocyte Mediated Cytotoxicity (GO:0001911)	1/17	0.1721046367293373	0.4080179309424935	0	0	5.6210732984293195	9.891136435841561	NECTIN4
T Cell Migration (GO:0072678)	1/17	0.1721046367293373	0.4080179309424935	0	0	5.6210732984293195	9.891136435841561	PIK3CG
Negative Regulation of Signal Transduction by P53 Class Mediator (GO:1901797)	1/17	0.1721046367293373	0.4080179309424935	0	0	5.6210732984293195	9.891136435841561	RFFL
Negative Regulation of Stem Cell Population Maintenance (GO:1902455)	1/17	0.1721046367293373	0.4080179309424935	0	0	5.6210732984293195	9.891136435841561	WNT9B
Antigen Processing and Presentation of Peptide Antigen via MHC Class I (GO:0002474)	1/17	0.1721046367293373	0.4080179309424935	0	0	5.6210732984293195	9.891136435841561	FCER1G
Aorta Morphogenesis (GO:0035909)	1/17	0.1721046367293373	0.4080179309424935	0	0	5.6210732984293195	9.891136435841561	EFEMP2
Nuclear Envelope Organization (GO:0006998)	1/17	0.1721046367293373	0.4080179309424935	0	0	5.6210732984293195	9.891136435841561	DMPK
Phosphatidylcholine Biosynthetic Process (GO:0006656)	1/17	0.1721046367293373	0.4080179309424935	0	0	5.6210732984293195	9.891136435841561	PEMT
Cyclic Nucleotide Biosynthetic Process (GO:0009190)	1/17	0.1721046367293373	0.4080179309424935	0	0	5.6210732984293195	9.891136435841561	NPPC
Dopamine Metabolic Process (GO:0042417)	1/17	0.1721046367293373	0.4080179309424935	0	0	5.6210732984293195	9.891136435841561	DRD1
Positive Regulation of Collagen Metabolic Process (GO:0010714)	1/17	0.1721046367293373	0.4080179309424935	0	0	5.6210732984293195	9.891136435841561	WNT4
Embryonic Digestive Tract Development (GO:0048566)	1/17	0.1721046367293373	0.4080179309424935	0	0	5.6210732984293195	9.891136435841561	TCF21
Positive Regulation of Glucose Metabolic Process (GO:0010907)	1/17	0.1721046367293373	0.4080179309424935	0	0	5.6210732984293195	9.891136435841561	AKT2
Transposable Element Silencing by Heterochromatin Formation (GO:0141005)	1/17	0.1721046367293373	0.4080179309424935	0	0	5.6210732984293195	9.891136435841561	TASOR
Positive Regulation of Signaling Receptor Activity (GO:2000273)	1/17	0.1721046367293373	0.4080179309424935	0	0	5.6210732984293195	9.891136435841561	IL19
Positive Regulation of Small Molecule Metabolic Process (GO:0062013)	1/17	0.1721046367293373	0.4080179309424935	0	0	5.6210732984293195	9.891136435841561	AKT2
Membrane Depolarization During Action Potential (GO:0086010)	1/17	0.1721046367293373	0.4080179309424935	0	0	5.6210732984293195	9.891136435841561	KCNH2
Membrane Repolarization (GO:0086009)	1/17	0.1721046367293373	0.4080179309424935	0	0	5.6210732984293195	9.891136435841561	KCNH2
Mitochondrial Calcium Ion Homeostasis (GO:0051560)	1/17	0.1721046367293373	0.4080179309424935	0	0	5.6210732984293195	9.891136435841561	SLC25A23
Mitochondrial Calcium Ion Transmembrane Transport (GO:0006851)	1/17	0.1721046367293373	0.4080179309424935	0	0	5.6210732984293195	9.891136435841561	SLC25A23
Muscle Tissue Morphogenesis (GO:0060415)	1/17	0.1721046367293373	0.4080179309424935	0	0	5.6210732984293195	9.891136435841561	EFEMP2
Myeloid Cell Activation Involved in Immune Response (GO:0002275)	1/17	0.1721046367293373	0.4080179309424935	0	0	5.6210732984293195	9.891136435841561	FCER1G
Myeloid Cell Development (GO:0061515)	1/17	0.1721046367293373	0.4080179309424935	0	0	5.6210732984293195	9.891136435841561	MYB
Negative Regulation of T Cell Receptor Signaling Pathway (GO:0050860)	1/17	0.1721046367293373	0.4080179309424935	0	0	5.6210732984293195	9.891136435841561	SLA2
Cellular Response to Decreased Oxygen Levels (GO:0036294)	2/68	0.17301599250498778	0.4080179309424935	0	0	2.731738437001595	4.792483366920539	NPEPPS;BMP7
Phosphorylation (GO:0016310)	5/268	0.1756722083809034	0.4080179309424935	0	0	1.7212948089709441	2.993564861507241	DMPK;GMFG;MAP3K6;PRKACB;DCLK1
Protein Glycosylation (GO:0006486)	3/131	0.17660094757344466	0.4080179309424935	0	0	2.1163194444444446	3.66940718766102	GALNT12;B3GALT2;TMEM165
Regulation of G Protein-Coupled Receptor Signaling Pathway (GO:0008277)	2/69	0.17696128801301148	0.4080179309424935	0	0	2.6908091123330715	4.660008559288486	FRMPD1;RGS8
Negative Regulation of Cell Differentiation (GO:0045596)	4/199	0.17837439903412977	0.4080179309424935	0	0	1.854773595199127	3.1973896190534417	MYB;SPRY1;WNT1;BMP7
Negative Regulation of RNA Biosynthetic Process (GO:1902679)	7/417	0.1793318122263435	0.4080179309424935	0	0	1.5489518787079763	2.661900894005696	MAGEL2;PHC1;ZEB1;MYB;PRDM11;BMP7;WNT4
Regulation of Intracellular Signal Transduction (GO:1902531)	5/270	0.1793675888522443	0.4080179309424935	0	0	1.7081021087680355	2.9350626161161237	ARHGAP11A;CTNND1;ARHGEF1;PRDM11;RFFL
Regulation of Notch Signaling Pathway (GO:0008593)	2/70	0.18092067874171652	0.4080179309424935	0	0	2.651083591331269	4.53254855672907	RFNG;WNT1
Regulation of Endopeptidase Activity (GO:0052548)	1/18	0.181256325460864	0.4080179309424935	0	0	5.290113951339698	9.034684539978128	SPOCK1
Regulation of Heterotypic Cell-Cell Adhesion (GO:0034114)	1/18	0.181256325460864	0.4080179309424935	0	0	5.290113951339698	9.034684539978128	BMP7
Regulation of Insulin-Like Growth Factor Receptor Signaling Pathway (GO:0043567)	1/18	0.181256325460864	0.4080179309424935	0	0	5.290113951339698	9.034684539978128	WNT1
Regulation of Interleukin-4 Production (GO:0032673)	1/18	0.181256325460864	0.4080179309424935	0	0	5.290113951339698	9.034684539978128	FCER1G
Negative Regulation of Natural Killer Cell Mediated Cytotoxicity (GO:0045953)	1/18	0.181256325460864	0.4080179309424935	0	0	5.290113951339698	9.034684539978128	NECTIN4
Regulation of Lysosomal Lumen pH (GO:0035751)	1/18	0.181256325460864	0.4080179309424935	0	0	5.290113951339698	9.034684539978128	TMEM165
Regulation of Meiotic Cell Cycle (GO:0051445)	1/18	0.181256325460864	0.4080179309424935	0	0	5.290113951339698	9.034684539978128	NPPC
Anterior/Posterior Axis Specification (GO:0009948)	1/18	0.181256325460864	0.4080179309424935	0	0	5.290113951339698	9.034684539978128	TASOR
Cardiac Epithelial to Mesenchymal Transition (GO:0060317)	1/18	0.181256325460864	0.4080179309424935	0	0	5.290113951339698	9.034684539978128	SPRY1
Cell Migration Involved in Sprouting Angiogenesis (GO:0002042)	1/18	0.181256325460864	0.4080179309424935	0	0	5.290113951339698	9.034684539978128	CTNND1
Positive Regulation of Adenylate Cyclase Activity (GO:0045762)	1/18	0.181256325460864	0.4080179309424935	0	0	5.290113951339698	9.034684539978128	DRD1
Dendritic Cell Migration (GO:0036336)	1/18	0.181256325460864	0.4080179309424935	0	0	5.290113951339698	9.034684539978128	PIK3CG
Endoplasmic Reticulum Tubular Network Organization (GO:0071786)	1/18	0.181256325460864	0.4080179309424935	0	0	5.290113951339698	9.034684539978128	REEP2
Epithelial Cilium Movement Involved in Extracellular Fluid Movement (GO:0003351)	1/18	0.181256325460864	0.4080179309424935	0	0	5.290113951339698	9.034684539978128	AQP4
Positive Regulation of Monocyte Chemotaxis (GO:0090026)	1/18	0.181256325460864	0.4080179309424935	0	0	5.290113951339698	9.034684539978128	DEFB124
Heart Trabecula Morphogenesis (GO:0061384)	1/18	0.181256325460864	0.4080179309424935	0	0	5.290113951339698	9.034684539978128	BMP7
Lymphocyte Proliferation (GO:0046651)	1/18	0.181256325460864	0.4080179309424935	0	0	5.290113951339698	9.034684539978128	PIK3CG
Protein Palmitoylation (GO:0018345)	1/18	0.181256325460864	0.4080179309424935	0	0	5.290113951339698	9.034684539978128	ZDHHC8
Mesenchyme Development (GO:0060485)	1/18	0.181256325460864	0.4080179309424935	0	0	5.290113951339698	9.034684539978128	BMP7
Regulation of Cardiac Muscle Cell Membrane Repolarization (GO:0099623)	1/18	0.181256325460864	0.4080179309424935	0	0	5.290113951339698	9.034684539978128	KCNH2
Regulation of TOR Signaling (GO:0032006)	2/71	0.18489337791778987	0.41532891418585643	0	0	2.612509534706331	4.40985327843453	LIN28A;RFFL
Negative Regulation of Microtubule Depolymerization (GO:0007026)	1/19	0.19030737108626136	0.4178147426934997	0	0	4.995927865037813	8.288817717724733	SLC25A23
Negative Regulation of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0010804)	1/19	0.19030737108626136	0.4178147426934997	0	0	4.995927865037813	8.288817717724733	RFFL
Associative Learning (GO:0008306)	1/19	0.19030737108626136	0.4178147426934997	0	0	4.995927865037813	8.288817717724733	DRD1
Neutrophil Activation (GO:0042119)	1/19	0.19030737108626136	0.4178147426934997	0	0	4.995927865037813	8.288817717724733	FCER1G
Platelet Dense Granule Organization (GO:0060155)	1/19	0.19030737108626136	0.4178147426934997	0	0	4.995927865037813	8.288817717724733	AP1S1
Energy Reserve Metabolic Process (GO:0006112)	1/19	0.19030737108626136	0.4178147426934997	0	0	4.995927865037813	8.288817717724733	ADGRF5
Positive Regulation of Lipid Catabolic Process (GO:0050996)	1/19	0.19030737108626136	0.4178147426934997	0	0	4.995927865037813	8.288817717724733	AKT2
Vasculature Development (GO:0001944)	1/19	0.19030737108626136	0.4178147426934997	0	0	4.995927865037813	8.288817717724733	TCF21
Mammary Gland Development (GO:0030879)	1/19	0.19030737108626136	0.4178147426934997	0	0	4.995927865037813	8.288817717724733	WNT4
Receptor Metabolic Process (GO:0043112)	1/19	0.19030737108626136	0.4178147426934997	0	0	4.995927865037813	8.288817717724733	PHETA2
Negative Regulation of Rho Protein Signal Transduction (GO:0035024)	1/19	0.19030737108626136	0.4178147426934997	0	0	4.995927865037813	8.288817717724733	SCAI
Sphingolipid Metabolic Process (GO:0006665)	2/73	0.19287563167974053	0.4193475725233697	0	0	2.5386212008895477	4.177833517745626	SPNS2;ELOVL7
Synapse Assembly (GO:0007416)	2/73	0.19287563167974053	0.4193475725233697	0	0	2.5386212008895477	4.177833517745626	SLITRK6;DRD1
Regulation of Collagen Biosynthetic Process (GO:0032965)	1/20	0.19925887466668082	0.4193475725233697	0	0	4.732708735188758	7.634571093107571	WNT4
Negative Regulation of Extrinsic Apoptotic Signaling Pathway via Death Domain Receptors (GO:1902042)	1/20	0.19925887466668082	0.4193475725233697	0	0	4.732708735188758	7.634571093107571	RFFL
Fc-epsilon Receptor Signaling Pathway (GO:0038095)	1/20	0.19925887466668082	0.4193475725233697	0	0	4.732708735188758	7.634571093107571	FCER1G
Negative Regulation of Leukocyte Cell-Cell Adhesion (GO:1903038)	1/20	0.19925887466668082	0.4193475725233697	0	0	4.732708735188758	7.634571093107571	LAX1
Negative Regulation of Peptidase Activity (GO:0010466)	1/20	0.19925887466668082	0.4193475725233697	0	0	4.732708735188758	7.634571093107571	SPOCK1
T-helper Cell Differentiation (GO:0042093)	1/20	0.19925887466668082	0.4193475725233697	0	0	4.732708735188758	7.634571093107571	MYB
Adaptive Imm Resp Based on Som Recomb of Imm Rcptrs Built Frm IgSF Domains (GO:0002460)	1/20	0.19925887466668082	0.4193475725233697	0	0	4.732708735188758	7.634571093107571	SLA2
Phosphatidylinositol-Mediated Signaling (GO:0048015)	1/20	0.19925887466668082	0.4193475725233697	0	0	4.732708735188758	7.634571093107571	PIK3CG
Response to BMP (GO:0071772)	1/20	0.19925887466668082	0.4193475725233697	0	0	4.732708735188758	7.634571093107571	BMP7
Positive Regulation of NLRP3 Inflammasome Complex Assembly (GO:1900227)	1/20	0.19925887466668082	0.4193475725233697	0	0	4.732708735188758	7.634571093107571	KCNK6
Positive Regulation of Cholesterol Efflux (GO:0010875)	1/20	0.19925887466668082	0.4193475725233697	0	0	4.732708735188758	7.634571093107571	ZDHHC8
Positive Regulation of Extracellular Matrix Organization (GO:1903055)	1/20	0.19925887466668082	0.4193475725233697	0	0	4.732708735188758	7.634571093107571	EFEMP2
Positive Regulation of Lamellipodium Assembly (GO:0010592)	1/20	0.19925887466668082	0.4193475725233697	0	0	4.732708735188758	7.634571093107571	WNT1
Positive Regulation of Synaptic Transmission, Glutamatergic (GO:0051968)	1/20	0.19925887466668082	0.4193475725233697	0	0	4.732708735188758	7.634571093107571	DRD1
Long-Chain fatty-acyl-CoA Metabolic Process (GO:0035336)	1/20	0.19925887466668082	0.4193475725233697	0	0	4.732708735188758	7.634571093107571	ELOVL7
Protein Lipidation (GO:0006497)	1/20	0.19925887466668082	0.4193475725233697	0	0	4.732708735188758	7.634571093107571	ZDHHC8
Regulation of Cell-Substrate Junction Assembly (GO:0090109)	1/20	0.19925887466668082	0.4193475725233697	0	0	4.732708735188758	7.634571093107571	MACF1
Regulation of Cholesterol Biosynthetic Process (GO:0045540)	1/20	0.19925887466668082	0.4193475725233697	0	0	4.732708735188758	7.634571093107571	SCAP
Regulation of Cholesterol Metabolic Process (GO:0090181)	1/20	0.19925887466668082	0.4193475725233697	0	0	4.732708735188758	7.634571093107571	SCAP
Regulation of mRNA Splicing, via Spliceosome (GO:0048024)	2/75	0.2009020603193572	0.42031862423677285	0	0	2.4687815428983417	3.9622406990620482	DAZAP1;TRA2B
Sphingolipid Biosynthetic Process (GO:0030148)	2/75	0.2009020603193572	0.42031862423677285	0	0	2.4687815428983417	3.9622406990620482	SPNS2;ELOVL7
Positive Regulation of Synaptic Transmission (GO:0050806)	2/75	0.2009020603193572	0.42031862423677285	0	0	2.4687815428983417	3.9622406990620482	CLSTN2;DRD1
Actin Filament Organization (GO:0007015)	3/141	0.20451026581093798	0.4245801610601168	0	0	1.9618127444214402	3.1136658001152075	CNN2;HCLS1;DSG3
Regulation of Gene Expression (GO:0010468)	14/989	0.20479146353296648	0.4245801610601168	0	0	1.3083607029674444	2.074750083243225	EGR1;TAF12;NFATC2;ESRRG;BMP7;HIC1;TTBK1;KLF1;MYCN;ESRP2;TRA2B;MYB;HCLS1;WNT4
Regulation of Cytoplasmic Translation (GO:2000765)	1/21	0.20811192524315003	0.4245801610601168	0	0	4.495811518324607	7.056982015698128	LIN28A
Negative Regulation of Myeloid Cell Differentiation (GO:0045638)	1/21	0.20811192524315003	0.4245801610601168	0	0	4.495811518324607	7.056982015698128	MYB
Negative Regulation of Neuron Differentiation (GO:0045665)	1/21	0.20811192524315003	0.4245801610601168	0	0	4.495811518324607	7.056982015698128	BMP7
Actin Filament Polymerization (GO:0030041)	1/21	0.20811192524315003	0.4245801610601168	0	0	4.495811518324607	7.056982015698128	DIAPH1
Antigen Processing and Presentation of Exogenous Peptide Antigen via MHC Class II (GO:0019886)	1/21	0.20811192524315003	0.4245801610601168	0	0	4.495811518324607	7.056982015698128	FCER1G
Artery Development (GO:0060840)	1/21	0.20811192524315003	0.4245801610601168	0	0	4.495811518324607	7.056982015698128	EFEMP2
Oligosaccharide Biosynthetic Process (GO:0009312)	1/21	0.20811192524315003	0.4245801610601168	0	0	4.495811518324607	7.056982015698128	B3GALT2
Positive Regulation of Inflammasome-Mediated Signaling Pathway (GO:0141087)	1/21	0.20811192524315003	0.4245801610601168	0	0	4.495811518324607	7.056982015698128	KCNK6
Lymphocyte Chemotaxis (GO:0048247)	1/21	0.20811192524315003	0.4245801610601168	0	0	4.495811518324607	7.056982015698128	PIK3CG
Modulation by Host of Viral Process (GO:0044788)	1/21	0.20811192524315003	0.4245801610601168	0	0	4.495811518324607	7.056982015698128	ZDHHC8
Negative Regulation of Axonogenesis (GO:0050771)	1/21	0.20811192524315003	0.4245801610601168	0	0	4.495811518324607	7.056982015698128	MAG
Wound Healing (GO:0042060)	2/78	0.2130120102663612	0.42969943082116446	0	0	2.3709141274238226	3.6663975596647083	MACF1;MYOZ1
Negative Regulation of Lipid Biosynthetic Process (GO:0051055)	1/22	0.21686759999918448	0.42969943082116446	0	0	4.281475941161805	6.544100038795265	WNT4
Negative Regulation of miRNA Transcription (GO:1902894)	1/22	0.21686759999918448	0.42969943082116446	0	0	4.281475941161805	6.544100038795265	ZNF512B
RNA Splicing, via Transesterification Reactions (GO:0000375)	1/22	0.21686759999918448	0.42969943082116446	0	0	4.281475941161805	6.544100038795265	TRA2B
